Last_Update,Country_Region,Year,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
2020-09-30 04:23:33,Italy,2020,313011.0,35875.0,0.0,0.0
2020-09-30 04:23:33,Latvia,2020,1729.0,37.0,0.0,0.0
2020-09-30 04:23:33,Lithuania,2020,4614.0,77.0,0.0,0.0
2020-09-30 04:23:33,Luxembourg,2020,8431.0,124.0,0.0,0.0
2020-09-30 04:23:33,Malta,2020,3035.0,34.0,0.0,0.0
2020-09-30 04:23:33,Netherlands,2020,122620.0,6443.0,0.0,0.0
2020-09-30 04:23:33,Poland,2020,89962.0,2483.0,0.0,0.0
2020-09-30 04:23:33,Portugal,2020,74717.0,1963.0,0.0,0.0
2020-09-30 04:23:33,Romania,2020,125414.0,4792.0,0.0,0.0
2020-09-30 04:23:33,Slovakia,2020,9574.0,45.0,0.0,0.0
2020-09-30 04:23:33,Slovenia,2020,5487.0,149.0,0.0,0.0
2020-09-30 04:23:33,Spain,2020,748266.0,31411.0,0.0,0.0
2020-09-30 04:23:33,Sweden,2020,92466.0,5890.0,0.0,0.0
2020-10-01 04:23:42,Austria,2020,44231.0,994.0,0.0,0.0
2020-10-01 04:23:42,Belgium,2020,118452.0,10016.0,0.0,0.0
2020-10-01 04:23:42,Bulgaria,2020,20833.0,825.0,0.0,0.0
2020-10-01 04:23:42,Croatia,2020,16593.0,280.0,0.0,0.0
2020-10-01 04:23:42,Cyprus,2020,1743.0,22.0,0.0,0.0
2020-10-01 04:23:42,Czechia,2020,68919.0,655.0,0.0,0.0
2020-10-01 04:23:42,Denmark,2020,28479.0,650.0,0.0,0.0
2020-10-01 04:23:42,Estonia,2020,3371.0,64.0,0.0,0.0
2020-10-01 04:23:42,Finland,2020,10239.0,329.0,0.0,0.0
2020-10-01 04:23:42,France,2020,605893.0,31978.0,0.0,0.0
2020-10-01 04:23:42,Germany,2020,291752.0,9488.0,0.0,0.0
2020-10-01 04:23:42,Greece,2020,18475.0,391.0,0.0,0.0
2020-10-01 04:23:42,Hungary,2020,26461.0,765.0,0.0,0.0
2020-10-01 04:23:42,Ireland,2020,36155.0,1804.0,0.0,0.0
2020-10-01 04:23:42,Italy,2020,314861.0,35894.0,0.0,0.0
2020-10-01 04:23:42,Latvia,2020,1824.0,37.0,0.0,0.0
2020-10-01 04:23:42,Lithuania,2020,4759.0,77.0,0.0,0.0
2020-10-01 04:23:42,Luxembourg,2020,8509.0,124.0,0.0,0.0
2020-10-01 04:23:42,Malta,2020,3058.0,35.0,0.0,0.0
2020-10-01 04:23:42,Netherlands,2020,125988.0,6457.0,0.0,0.0
2020-10-01 04:23:42,Poland,2020,91514.0,2513.0,0.0,0.0
2020-10-01 04:23:42,Portugal,2020,75542.0,1971.0,0.0,0.0
2020-10-01 04:23:42,Romania,2020,127572.0,4825.0,0.0,0.0
2020-10-01 04:23:42,Slovakia,2020,10141.0,48.0,0.0,0.0
2020-10-01 04:23:42,Slovenia,2020,5690.0,150.0,0.0,0.0
2020-10-01 04:23:42,Spain,2020,769188.0,31791.0,0.0,0.0
2020-10-01 04:23:42,Sweden,2020,92863.0,5893.0,0.0,0.0
2020-10-02 04:23:51,Austria,2020,44990.0,1000.0,0.0,0.0
2020-10-02 04:23:51,Belgium,2020,121059.0,10023.0,0.0,0.0
2020-10-02 04:23:51,Bulgaria,2020,20833.0,825.0,0.0,0.0
2020-10-02 04:23:51,Croatia,2020,16827.0,284.0,0.0,0.0
2020-10-02 04:23:51,Cyprus,2020,1755.0,22.0,0.0,0.0
2020-10-02 04:23:51,Czechia,2020,74255.0,678.0,0.0,0.0
2020-10-02 04:23:51,Denmark,2020,28882.0,651.0,0.0,0.0
2020-10-02 04:23:51,Estonia,2020,3450.0,65.0,0.0,0.0
2020-10-02 04:23:51,Finland,2020,10407.0,329.0,0.0,0.0
2020-10-02 04:23:51,France,2020,618918.0,32035.0,0.0,0.0
2020-10-02 04:23:51,Germany,2020,294270.0,9500.0,0.0,0.0
2020-10-02 04:23:51,Greece,2020,18886.0,393.0,0.0,0.0
2020-10-02 04:23:51,Hungary,2020,27309.0,781.0,0.0,0.0
2020-10-02 04:23:51,Ireland,2020,36597.0,1806.0,0.0,0.0
2020-10-02 04:23:51,Italy,2020,317409.0,35918.0,0.0,0.0
2020-10-02 04:23:51,Latvia,2020,1868.0,37.0,0.0,0.0
2020-10-02 04:23:51,Lithuania,2020,4901.0,77.0,0.0,0.0
2020-10-02 04:23:51,Luxembourg,2020,8595.0,125.0,0.0,0.0
2020-10-02 04:23:51,Malta,2020,3095.0,35.0,0.0,0.0
2020-10-02 04:23:51,Netherlands,2020,129283.0,6470.0,0.0,0.0
2020-10-02 04:23:51,Poland,2020,93481.0,2543.0,0.0,0.0
2020-10-02 04:23:51,Portugal,2020,76396.0,1977.0,0.0,0.0
2020-10-02 04:23:51,Romania,2020,129658.0,4862.0,0.0,0.0
2020-10-02 04:23:51,Slovakia,2020,10938.0,48.0,0.0,0.0
2020-10-02 04:23:51,Slovenia,2020,5865.0,152.0,0.0,0.0
2020-10-02 04:23:51,Spain,2020,778607.0,31973.0,0.0,0.0
2020-10-02 04:23:51,Sweden,2020,93615.0,5893.0,0.0,0.0
2020-10-03 04:23:40,Austria,2020,45844.0,1003.0,0.0,0.0
2020-10-03 04:23:40,Belgium,2020,124234.0,10037.0,0.0,0.0
2020-10-03 04:23:40,Bulgaria,2020,21336.0,838.0,0.0,0.0
2020-10-03 04:23:40,Croatia,2020,17160.0,291.0,0.0,0.0
2020-10-03 04:23:40,Cyprus,2020,1772.0,22.0,0.0,0.0
2020-10-03 04:23:40,Czechia,2020,78051.0,699.0,0.0,0.0
2020-10-03 04:23:40,Denmark,2020,29418.0,652.0,0.0,0.0
2020-10-03 04:23:40,Estonia,2020,3507.0,66.0,0.0,0.0
2020-10-03 04:23:40,Finland,2020,10598.0,331.0,0.0,0.0
2020-10-03 04:23:40,France,2020,631354.0,32171.0,0.0,0.0
2020-10-03 04:23:40,Germany,2020,297038.0,9508.0,0.0,0.0
2020-10-03 04:23:40,Greece,2020,19346.0,398.0,0.0,0.0
2020-10-03 04:23:40,Hungary,2020,28631.0,798.0,0.0,0.0
2020-10-03 04:23:40,Ireland,2020,37063.0,1801.0,0.0,0.0
2020-10-03 04:23:40,Italy,2020,319908.0,35941.0,0.0,0.0
2020-10-03 04:23:40,Latvia,2020,1945.0,38.0,0.0,0.0
2020-10-03 04:23:40,Lithuania,2020,5034.0,78.0,0.0,0.0
2020-10-03 04:23:40,Luxembourg,2020,8709.0,125.0,0.0,0.0
2020-10-03 04:23:40,Malta,2020,3139.0,37.0,0.0,0.0
2020-10-03 04:23:40,Netherlands,2020,133166.0,6482.0,0.0,0.0
2020-10-03 04:23:40,Poland,2020,95773.0,2570.0,0.0,0.0
2020-10-03 04:23:40,Portugal,2020,77284.0,1983.0,0.0,0.0
2020-10-03 04:23:40,Romania,2020,132001.0,4915.0,0.0,0.0
2020-10-03 04:23:40,Slovakia,2020,11617.0,54.0,0.0,0.0
2020-10-03 04:23:40,Slovenia,2020,6103.0,154.0,0.0,0.0
2020-10-03 04:23:40,Spain,2020,789932.0,32086.0,0.0,0.0
2020-10-03 04:23:40,Sweden,2020,94283.0,5895.0,0.0,0.0
2020-10-04 04:23:44,Austria,2020,46634.0,1011.0,0.0,0.0
2020-10-04 04:23:44,Belgium,2020,127623.0,10044.0,0.0,0.0
2020-10-04 04:23:44,Bulgaria,2020,21518.0,841.0,0.0,0.0
2020-10-04 04:23:44,Croatia,2020,17401.0,293.0,0.0,0.0
2020-10-04 04:23:44,Cyprus,2020,1789.0,22.0,0.0,0.0
2020-10-04 04:23:44,Czechia,2020,80605.0,711.0,0.0,0.0
2020-10-04 04:23:44,Denmark,2020,29789.0,654.0,0.0,0.0
2020-10-04 04:23:44,Estonia,2020,3577.0,67.0,0.0,0.0
2020-10-04 04:23:44,Finland,2020,10785.0,331.0,0.0,0.0
2020-10-04 04:23:44,France,2020,647868.0,32196.0,0.0,0.0
2020-10-04 04:23:44,Germany,2020,299169.0,9527.0,0.0,0.0
2020-10-04 04:23:44,Greece,2020,19613.0,405.0,0.0,0.0
2020-10-04 04:23:44,Hungary,2020,29717.0,812.0,0.0,0.0
2020-10-04 04:23:44,Ireland,2020,37668.0,1810.0,0.0,0.0
2020-10-04 04:23:44,Italy,2020,322751.0,35968.0,0.0,0.0
2020-10-04 04:23:44,Latvia,2020,2019.0,38.0,0.0,0.0
2020-10-04 04:23:44,Lithuania,2020,5155.0,80.0,0.0,0.0
2020-10-04 04:23:44,Luxembourg,2020,8709.0,125.0,0.0,0.0
2020-10-04 04:23:44,Malta,2020,3204.0,38.0,0.0,0.0
2020-10-04 04:23:44,Netherlands,2020,137194.0,6503.0,0.0,0.0
2020-10-04 04:23:44,Poland,2020,98140.0,2604.0,0.0,0.0
2020-10-04 04:23:44,Portugal,2020,78247.0,1995.0,0.0,0.0
2020-10-04 04:23:44,Romania,2020,134065.0,4947.0,0.0,0.0
2020-10-04 04:23:44,Slovakia,2020,12321.0,54.0,0.0,0.0
2020-10-04 04:23:44,Slovenia,2020,6330.0,155.0,0.0,0.0
2020-10-04 04:23:44,Spain,2020,789932.0,32086.0,0.0,0.0
2020-10-04 04:23:44,Sweden,2020,94283.0,5895.0,0.0,0.0
2020-10-05 04:23:33,Austria,2020,47648.0,1017.0,0.0,0.0
2020-10-05 04:23:33,Belgium,2020,130235.0,10064.0,0.0,0.0
2020-10-05 04:23:33,Bulgaria,2020,21587.0,844.0,0.0,0.0
2020-10-05 04:23:33,Croatia,2020,17659.0,298.0,0.0,0.0
2020-10-05 04:23:33,Cyprus,2020,1811.0,22.0,0.0,0.0
2020-10-05 04:23:33,Czechia,2020,82446.0,727.0,0.0,0.0
2020-10-05 04:23:33,Denmark,2020,30168.0,658.0,0.0,0.0
2020-10-05 04:23:33,Estonia,2020,3607.0,67.0,0.0,0.0
2020-10-05 04:23:33,Finland,2020,10963.0,331.0,0.0,0.0
2020-10-05 04:23:33,France,2020,660372.0,32228.0,0.0,0.0
2020-10-05 04:23:33,Germany,2020,301069.0,9529.0,0.0,0.0
2020-10-05 04:23:33,Greece,2020,19842.0,409.0,0.0,0.0
2020-10-05 04:23:33,Hungary,2020,30575.0,822.0,0.0,0.0
2020-10-05 04:23:33,Ireland,2020,38032.0,1810.0,0.0,0.0
2020-10-05 04:23:33,Italy,2020,325329.0,35986.0,0.0,0.0
2020-10-05 04:23:33,Latvia,2020,2086.0,38.0,0.0,0.0
2020-10-05 04:23:33,Lithuania,2020,5282.0,81.0,0.0,0.0
2020-10-05 04:23:33,Luxembourg,2020,8709.0,125.0,0.0,0.0
2020-10-05 04:23:33,Malta,2020,3270.0,39.0,0.0,0.0
2020-10-05 04:23:33,Netherlands,2020,141226.0,6508.0,0.0,0.0
2020-10-05 04:23:33,Poland,2020,100074.0,2630.0,0.0,0.0
2020-10-05 04:23:33,Portugal,2020,79151.0,2005.0,0.0,0.0
2020-10-05 04:23:33,Romania,2020,135900.0,5003.0,0.0,0.0
2020-10-05 04:23:33,Slovakia,2020,13139.0,55.0,0.0,0.0
2020-10-05 04:23:33,Slovenia,2020,6498.0,155.0,0.0,0.0
2020-10-05 04:23:33,Spain,2020,789932.0,32086.0,0.0,0.0
2020-10-05 04:23:33,Sweden,2020,94283.0,5895.0,0.0,0.0
2020-10-06 04:23:33,Austria,2020,48366.0,1022.0,0.0,0.0
2020-10-06 04:23:33,Belgium,2020,132203.0,10078.0,0.0,0.0
2020-10-06 04:23:33,Bulgaria,2020,21870.0,854.0,0.0,0.0
2020-10-06 04:23:33,Croatia,2020,17797.0,300.0,0.0,0.0
2020-10-06 04:23:33,Cyprus,2020,1824.0,22.0,0.0,0.0
2020-10-06 04:23:33,Czechia,2020,85566.0,758.0,0.0,0.0
2020-10-06 04:23:33,Denmark,2020,30546.0,659.0,0.0,0.0
2020-10-06 04:23:33,Estonia,2020,3617.0,67.0,0.0,0.0
2020-10-06 04:23:33,Finland,2020,11111.0,331.0,0.0,0.0
2020-10-06 04:23:33,France,2020,666011.0,32299.0,0.0,0.0
2020-10-06 04:23:33,Germany,2020,301936.0,9534.0,0.0,0.0
2020-10-06 04:23:33,Greece,2020,20142.0,417.0,0.0,0.0
2020-10-06 04:23:33,Hungary,2020,31480.0,833.0,0.0,0.0
2020-10-06 04:23:33,Ireland,2020,38549.0,1810.0,0.0,0.0
2020-10-06 04:23:33,Italy,2020,327586.0,36002.0,0.0,0.0
2020-10-06 04:23:33,Latvia,2020,2126.0,39.0,0.0,0.0
2020-10-06 04:23:33,Lithuania,2020,5382.0,82.0,0.0,0.0
2020-10-06 04:23:33,Luxembourg,2020,8925.0,127.0,0.0,0.0
2020-10-06 04:23:33,Malta,2020,3327.0,39.0,0.0,0.0
2020-10-06 04:23:33,Netherlands,2020,145837.0,6509.0,0.0,0.0
2020-10-06 04:23:33,Poland,2020,102080.0,2659.0,0.0,0.0
2020-10-06 04:23:33,Portugal,2020,79885.0,2018.0,0.0,0.0
2020-10-06 04:23:33,Romania,2020,137491.0,5048.0,0.0,0.0
2020-10-06 04:23:33,Slovakia,2020,13492.0,55.0,0.0,0.0
2020-10-06 04:23:33,Slovenia,2020,6673.0,156.0,0.0,0.0
2020-10-06 04:23:33,Spain,2020,813412.0,32225.0,0.0,0.0
2020-10-06 04:23:33,Sweden,2020,94283.0,5895.0,0.0,0.0
2020-10-07 04:23:40,Austria,2020,49103.0,1032.0,0.0,0.0
2020-10-07 04:23:40,Belgium,2020,134291.0,10092.0,0.0,0.0
2020-10-07 04:23:40,Bulgaria,2020,22306.0,862.0,0.0,0.0
2020-10-07 04:23:40,Croatia,2020,18084.0,304.0,0.0,0.0
2020-10-07 04:23:40,Cyprus,2020,1847.0,22.0,0.0,0.0
2020-10-07 04:23:40,Czechia,2020,90022.0,794.0,0.0,0.0
2020-10-07 04:23:40,Denmark,2020,30868.0,663.0,0.0,0.0
2020-10-07 04:23:40,Estonia,2020,3659.0,67.0,0.0,0.0
2020-10-07 04:23:40,Finland,2020,11402.0,333.0,0.0,0.0
2020-10-07 04:23:40,France,2020,677321.0,32386.0,0.0,0.0
2020-10-07 04:23:40,Germany,2020,304193.0,9546.0,0.0,0.0
2020-10-07 04:23:40,Greece,2020,20541.0,420.0,0.0,0.0
2020-10-07 04:23:40,Hungary,2020,32298.0,853.0,0.0,0.0
2020-10-07 04:23:40,Ireland,2020,38973.0,1811.0,0.0,0.0
2020-10-07 04:23:40,Italy,2020,330263.0,36030.0,0.0,0.0
2020-10-07 04:23:40,Latvia,2020,2194.0,40.0,0.0,0.0
2020-10-07 04:23:40,Lithuania,2020,5464.0,84.0,0.0,0.0
2020-10-07 04:23:40,Luxembourg,2020,8979.0,128.0,0.0,0.0
2020-10-07 04:23:40,Malta,2020,3374.0,40.0,0.0,0.0
2020-10-07 04:23:40,Netherlands,2020,150413.0,6538.0,0.0,0.0
2020-10-07 04:23:40,Poland,2020,104316.0,2717.0,0.0,0.0
2020-10-07 04:23:40,Portugal,2020,80312.0,2032.0,0.0,0.0
2020-10-07 04:23:40,Romania,2020,139612.0,5121.0,0.0,0.0
2020-10-07 04:23:40,Slovakia,2020,13812.0,55.0,0.0,0.0
2020-10-07 04:23:40,Slovenia,2020,6764.0,159.0,0.0,0.0
2020-10-07 04:23:40,Spain,2020,825410.0,32486.0,0.0,0.0
2020-10-07 04:23:40,Sweden,2020,96145.0,5883.0,0.0,0.0
2020-10-08 04:23:56,Austria,2020,50030.0,1042.0,0.0,0.0
2020-10-08 04:23:56,Belgium,2020,137868.0,10108.0,0.0,0.0
2020-10-08 04:23:56,Bulgaria,2020,22743.0,873.0,0.0,0.0
2020-10-08 04:23:56,Croatia,2020,18447.0,309.0,0.0,0.0
2020-10-08 04:23:56,Cyprus,2020,1876.0,23.0,0.0,0.0
2020-10-08 04:23:56,Czechia,2020,95360.0,829.0,0.0,0.0
2020-10-08 04:23:56,Denmark,2020,31201.0,663.0,0.0,0.0
2020-10-08 04:23:56,Estonia,2020,3715.0,67.0,0.0,0.0
2020-10-08 04:23:56,Finland,2020,11703.0,334.0,0.0,0.0
2020-10-08 04:23:56,France,2020,696274.0,32466.0,0.0,0.0
2020-10-08 04:23:56,Germany,2020,306973.0,9562.0,0.0,0.0
2020-10-08 04:23:56,Greece,2020,20947.0,424.0,0.0,0.0
2020-10-08 04:23:56,Hungary,2020,33114.0,877.0,0.0,0.0
2020-10-08 04:23:56,Ireland,2020,39584.0,1816.0,0.0,0.0
2020-10-08 04:23:56,Italy,2020,333940.0,36061.0,0.0,0.0
2020-10-08 04:23:56,Latvia,2020,2261.0,40.0,0.0,0.0
2020-10-08 04:23:56,Lithuania,2020,5636.0,85.0,0.0,0.0
2020-10-08 04:23:56,Luxembourg,2020,9119.0,128.0,0.0,0.0
2020-10-08 04:23:56,Malta,2020,3442.0,41.0,0.0,0.0
2020-10-08 04:23:56,Netherlands,2020,155465.0,6574.0,0.0,0.0
2020-10-08 04:23:56,Poland,2020,107319.0,2792.0,0.0,0.0
2020-10-08 04:23:56,Portugal,2020,81256.0,2040.0,0.0,0.0
2020-10-08 04:23:56,Romania,2020,142570.0,5203.0,0.0,0.0
2020-10-08 04:23:56,Slovakia,2020,14689.0,55.0,0.0,0.0
2020-10-08 04:23:56,Slovenia,2020,7120.0,159.0,0.0,0.0
2020-10-08 04:23:56,Spain,2020,835901.0,32562.0,0.0,0.0
2020-10-08 04:23:56,Sweden,2020,96677.0,5892.0,0.0,0.0
2020-10-09 04:23:59,Austria,2020,51108.0,1053.0,0.0,0.0
2020-10-09 04:23:59,Belgium,2020,143596.0,10126.0,0.0,0.0
2020-10-09 04:23:59,Bulgaria,2020,23259.0,880.0,0.0,0.0
2020-10-09 04:23:59,Croatia,2020,18989.0,310.0,0.0,0.0
2020-10-09 04:23:59,Cyprus,2020,1897.0,24.0,0.0,0.0
2020-10-09 04:23:59,Czechia,2020,100757.0,869.0,0.0,0.0
2020-10-09 04:23:59,Denmark,2020,31648.0,665.0,0.0,0.0
2020-10-09 04:23:59,Estonia,2020,3760.0,67.0,0.0,0.0
2020-10-09 04:23:59,Finland,2020,12009.0,336.0,0.0,0.0
2020-10-09 04:23:59,France,2020,713676.0,32539.0,0.0,0.0
2020-10-09 04:23:59,Germany,2020,314030.0,9578.0,0.0,0.0
2020-10-09 04:23:59,Greece,2020,21381.0,430.0,0.0,0.0
2020-10-09 04:23:59,Hungary,2020,34046.0,898.0,0.0,0.0
2020-10-09 04:23:59,Ireland,2020,40086.0,1817.0,0.0,0.0
2020-10-09 04:23:59,Italy,2020,338398.0,36083.0,0.0,0.0
2020-10-09 04:23:59,Latvia,2020,2370.0,40.0,0.0,0.0
2020-10-09 04:23:59,Lithuania,2020,5755.0,86.0,0.0,0.0
2020-10-09 04:23:59,Luxembourg,2020,9219.0,129.0,0.0,0.0
2020-10-09 04:23:59,Malta,2020,3506.0,41.0,0.0,0.0
2020-10-09 04:23:59,Netherlands,2020,161332.0,6587.0,0.0,0.0
2020-10-09 04:23:59,Poland,2020,111599.0,2867.0,0.0,0.0
2020-10-09 04:23:59,Portugal,2020,82534.0,2050.0,0.0,0.0
2020-10-09 04:23:59,Romania,2020,145700.0,5247.0,0.0,0.0
2020-10-09 04:23:59,Slovakia,2020,15726.0,57.0,0.0,0.0
2020-10-09 04:23:59,Slovenia,2020,7507.0,160.0,0.0,0.0
2020-10-09 04:23:59,Spain,2020,848324.0,32688.0,0.0,0.0
2020-10-09 04:23:59,Sweden,2020,97532.0,5892.0,0.0,0.0
2020-10-10 04:23:57,Austria,2020,52382.0,1061.0,0.0,0.0
2020-10-10 04:23:57,Belgium,2020,148981.0,10151.0,0.0,0.0
2020-10-10 04:23:57,Bulgaria,2020,23871.0,887.0,0.0,0.0
2020-10-10 04:23:57,Croatia,2020,19446.0,313.0,0.0,0.0
2020-10-10 04:23:57,Cyprus,2020,1918.0,24.0,0.0,0.0
2020-10-10 04:23:57,Czechia,2020,109374.0,905.0,0.0,0.0
2020-10-10 04:23:57,Denmark,2020,32131.0,665.0,0.0,0.0
2020-10-10 04:23:57,Estonia,2020,3809.0,68.0,0.0,0.0
2020-10-10 04:23:57,Finland,2020,12268.0,336.0,0.0,0.0
2020-10-10 04:23:57,France,2020,734707.0,32649.0,0.0,0.0
2020-10-10 04:23:57,Germany,2020,318417.0,9589.0,0.0,0.0
2020-10-10 04:23:57,Greece,2020,21772.0,431.0,0.0,0.0
2020-10-10 04:23:57,Hungary,2020,35222.0,913.0,0.0,0.0
2020-10-10 04:23:57,Ireland,2020,40703.0,1821.0,0.0,0.0
2020-10-10 04:23:57,Italy,2020,343770.0,36111.0,0.0,0.0
2020-10-10 04:23:57,Latvia,2020,2507.0,40.0,0.0,0.0
2020-10-10 04:23:57,Lithuania,2020,5966.0,87.0,0.0,0.0
2020-10-10 04:23:57,Luxembourg,2020,9360.0,130.0,0.0,0.0
2020-10-10 04:23:57,Malta,2020,3581.0,41.0,0.0,0.0
2020-10-10 04:23:57,Netherlands,2020,167348.0,6601.0,0.0,0.0
2020-10-10 04:23:57,Poland,2020,116338.0,2919.0,0.0,0.0
2020-10-10 04:23:57,Portugal,2020,83928.0,2062.0,0.0,0.0
2020-10-10 04:23:57,Romania,2020,148886.0,5299.0,0.0,0.0
2020-10-10 04:23:57,Slovakia,2020,16910.0,57.0,0.0,0.0
2020-10-10 04:23:57,Slovenia,2020,7872.0,165.0,0.0,0.0
2020-10-10 04:23:57,Spain,2020,861112.0,32929.0,0.0,0.0
2020-10-10 04:23:57,Sweden,2020,98451.0,5894.0,0.0,0.0
2020-10-11 04:23:46,Austria,2020,53492.0,1072.0,0.0,0.0
2020-10-11 04:23:46,Belgium,2020,156931.0,10175.0,0.0,0.0
2020-10-11 04:23:46,Bulgaria,2020,24319.0,891.0,0.0,0.0
2020-10-11 04:23:46,Croatia,2020,19932.0,317.0,0.0,0.0
2020-10-11 04:23:46,Cyprus,2020,1951.0,25.0,0.0,0.0
2020-10-11 04:23:46,Czechia,2020,114005.0,948.0,0.0,0.0
2020-10-11 04:23:46,Denmark,2020,32575.0,667.0,0.0,0.0
2020-10-11 04:23:46,Estonia,2020,3846.0,68.0,0.0,0.0
2020-10-11 04:23:46,Finland,2020,12494.0,336.0,0.0,0.0
2020-10-11 04:23:46,France,2020,761384.0,32684.0,0.0,0.0
2020-10-11 04:23:46,Germany,2020,319846.0,9604.0,0.0,0.0
2020-10-11 04:23:46,Greece,2020,22078.0,436.0,0.0,0.0
2020-10-11 04:23:46,Hungary,2020,36596.0,933.0,0.0,0.0
2020-10-11 04:23:46,Ireland,2020,41714.0,1824.0,0.0,0.0
2020-10-11 04:23:46,Italy,2020,349494.0,36140.0,0.0,0.0
2020-10-11 04:23:46,Latvia,2020,2596.0,40.0,0.0,0.0
2020-10-11 04:23:46,Lithuania,2020,6154.0,87.0,0.0,0.0
2020-10-11 04:23:46,Luxembourg,2020,9514.0,131.0,0.0,0.0
2020-10-11 04:23:46,Malta,2020,3681.0,41.0,0.0,0.0
2020-10-11 04:23:46,Netherlands,2020,173894.0,6624.0,0.0,0.0
2020-10-11 04:23:46,Poland,2020,121638.0,2972.0,0.0,0.0
2020-10-11 04:23:46,Portugal,2020,85574.0,2067.0,0.0,0.0
2020-10-11 04:23:46,Romania,2020,152403.0,5358.0,0.0,0.0
2020-10-11 04:23:46,Slovakia,2020,18797.0,61.0,0.0,0.0
2020-10-11 04:23:46,Slovenia,2020,8252.0,167.0,0.0,0.0
2020-10-11 04:23:46,Spain,2020,861112.0,32929.0,0.0,0.0
2020-10-11 04:23:46,Sweden,2020,98451.0,5894.0,0.0,0.0
2020-10-12 04:23:45,Austria,2020,54752.0,1081.0,0.0,0.0
2020-10-12 04:23:45,Belgium,2020,162258.0,10191.0,0.0,0.0
2020-10-12 04:23:45,Bulgaria,2020,24402.0,892.0,0.0,0.0
2020-10-12 04:23:45,Croatia,2020,20440.0,324.0,0.0,0.0
2020-10-12 04:23:45,Cyprus,2020,1986.0,25.0,0.0,0.0
2020-10-12 04:23:45,Czechia,2020,117110.0,987.0,0.0,0.0
2020-10-12 04:23:45,Denmark,2020,32915.0,669.0,0.0,0.0
2020-10-12 04:23:45,Estonia,2020,3865.0,68.0,0.0,0.0
2020-10-12 04:23:45,Finland,2020,12605.0,337.0,0.0,0.0
2020-10-12 04:23:45,France,2020,777378.0,32730.0,0.0,0.0
2020-10-12 04:23:45,Germany,2020,323474.0,9615.0,0.0,0.0
2020-10-12 04:23:45,Greece,2020,22358.0,449.0,0.0,0.0
2020-10-12 04:23:45,Hungary,2020,37664.0,954.0,0.0,0.0
2020-10-12 04:23:45,Ireland,2020,42528.0,1826.0,0.0,0.0
2020-10-12 04:23:45,Italy,2020,354950.0,36166.0,0.0,0.0
2020-10-12 04:23:45,Latvia,2020,2670.0,40.0,0.0,0.0
2020-10-12 04:23:45,Lithuania,2020,6311.0,89.0,0.0,0.0
2020-10-12 04:23:45,Luxembourg,2020,9722.0,132.0,0.0,0.0
2020-10-12 04:23:45,Malta,2020,3776.0,41.0,0.0,0.0
2020-10-12 04:23:45,Netherlands,2020,180288.0,6642.0,0.0,0.0
2020-10-12 04:23:45,Poland,2020,125816.0,3004.0,0.0,0.0
2020-10-12 04:23:45,Portugal,2020,86664.0,2080.0,0.0,0.0
2020-10-12 04:23:45,Romania,2020,155283.0,5411.0,0.0,0.0
2020-10-12 04:23:45,Slovakia,2020,19851.0,61.0,0.0,0.0
2020-10-12 04:23:45,Slovenia,2020,8663.0,167.0,0.0,0.0
2020-10-12 04:23:45,Spain,2020,861112.0,32929.0,0.0,0.0
2020-10-12 04:23:45,Sweden,2020,98451.0,5894.0,0.0,0.0
2020-10-13 04:24:02,Austria,2020,55766.0,1089.0,0.0,0.0
2020-10-13 04:24:02,Belgium,2020,165880.0,10211.0,0.0,0.0
2020-10-13 04:24:02,Bulgaria,2020,24989.0,915.0,0.0,0.0
2020-10-13 04:24:02,Croatia,2020,20621.0,327.0,0.0,0.0
2020-10-13 04:24:02,Cyprus,2020,1986.0,25.0,0.0,0.0
2020-10-13 04:24:02,Czechia,2020,121421.0,1051.0,0.0,0.0
2020-10-13 04:24:02,Denmark,2020,33304.0,671.0,0.0,0.0
2020-10-13 04:24:02,Estonia,2020,3883.0,68.0,0.0,0.0
2020-10-13 04:24:02,Finland,2020,12737.0,339.0,0.0,0.0
2020-10-13 04:24:02,France,2020,786590.0,32827.0,0.0,0.0
2020-10-13 04:24:02,Germany,2020,328517.0,9621.0,0.0,0.0
2020-10-13 04:24:02,Greece,2020,22652.0,456.0,0.0,0.0
2020-10-13 04:24:02,Hungary,2020,38837.0,968.0,0.0,0.0
2020-10-13 04:24:02,Ireland,2020,43351.0,1827.0,0.0,0.0
2020-10-13 04:24:02,Italy,2020,359569.0,36205.0,0.0,0.0
2020-10-13 04:24:02,Latvia,2020,2765.0,40.0,0.0,0.0
2020-10-13 04:24:02,Lithuania,2020,6434.0,89.0,0.0,0.0
2020-10-13 04:24:02,Luxembourg,2020,9731.0,133.0,0.0,0.0
2020-10-13 04:24:02,Malta,2020,3844.0,43.0,0.0,0.0
2020-10-13 04:24:02,Netherlands,2020,187138.0,6654.0,0.0,0.0
2020-10-13 04:24:02,Poland,2020,130210.0,3039.0,0.0,0.0
2020-10-13 04:24:02,Portugal,2020,87913.0,2094.0,0.0,0.0
2020-10-13 04:24:02,Romania,2020,157352.0,5467.0,0.0,0.0
2020-10-13 04:24:02,Slovakia,2020,20355.0,61.0,0.0,0.0
2020-10-13 04:24:02,Slovenia,2020,8832.0,169.0,0.0,0.0
2020-10-13 04:24:02,Spain,2020,888968.0,33124.0,0.0,0.0
